ts,iso,hour_bucket,symbol,market_id,mark_price,index_price,last_trade_price,basis_bps,open_interest,oi_notional,daily_quote_volume,daily_base_volume,daily_trades,daily_price_low,daily_price_high,daily_price_change,funding_rate,funding_exchange,funding_clamp_small,funding_clamp_big,base_interest_rate,best_bid,best_ask,spread_bps,bid_sz_l1,ask_sz_l1,bid_base_top50,ask_base_top50,depth_imb_top50,bid_notional_band,ask_notional_band,depth_imb_band
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,SKHY,37,175.92,175.92,176.01,0.0,4924.484,866315.23,274880.770365,1565.5972,634,174.8,177.04,0.6116382759803362,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,WULF,55,16.507,16.512,16.455,-3.028,203.897,3365.73,1163.972957,70.706,6,16.455,16.529,0.0,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,PONS,44,0.91968,0.9193,0.92081,4.134,286713.1,263684.3,936360.016792,1118585.8,5007,0.62732,0.97999,42.443227523049316,9.599999999999999e-05,lighter,0.05,4.0,0.01,0.91887,0.92214,35.524,27.1,571.4,187342.4,185578.8,0.0047,84.71,592.48,-0.7498
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,BE,20,266.02,265.87,266.0,5.642,951.1263,253018.62,783382.559698,2957.2216,1632,263.06,266.34,0.13552175877126937,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,TSLA,16,357.06,356.87,356.96,5.324,3259.2519,1163748.48,899739.384403,2532.0383,1932,353.15,357.22,0.8817544652950486,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,AMZN,11,260.2,260.19,260.28,0.384,1314.1571,341943.68,221052.88739699998,850.6764000000001,276,258.94,260.37,0.5019692640358329,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,HYPE,2,85.326,85.373,85.331,-5.505,27688.968,2362588.88,8567214.882402,100528.682,17225,83.675,86.108,1.218210286581894,0.0,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,META,13,615.66,615.68,615.67,-0.325,851.4734,524218.11,385979.470588,629.2391,568,610.92,615.82,0.5980294439633339,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,BTC,1,79755.8,79785.9,79752.5,-3.773,254.29741,20281693.37,41325622.953329,518.69641,62532,79403.4,80185.9,0.26615271659324524,9.599999999999999e-05,lighter,0.05,4.0,0.01,79752.5,79756.0,0.439,0.0028,0.00025,10.8657,7.791,0.1648,866315.02,621562.4,0.1645
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,QQQ,25,721.0,720.93,720.99,0.971,37442.9147,26996341.5,13782273.283365,19145.2827,42189,718.29,722.03,0.2684059744666648,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,SNDK,32,1763.89,1763.32,1763.69,3.233,844.1066,1488911.19,5519806.665782,3136.6923,21750,1729.96,1781.0,1.9385602404415803,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,XAG,41,66.1551,66.1822,66.1486,-4.095,37469.72,2478813.07,1747504.511389,26389.14,4181,66.1082,66.297,-0.1554679434157062,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,XAU,40,4436.78,4436.71,4436.77,0.158,2245.0621,9960846.62,15884780.679725999,3580.2561,33429,4433.25,4443.62,0.004507956543298923,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,CASHCAT,36,0.25332,0.25329,0.25083,1.184,852619.6,215985.6,273267.153749,1105806.8,2058,0.21432,0.28116,6.315432543551053,9.599999999999999e-05,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,BABA,19,113.63,113.57,113.64,5.283,2473.0226,281009.56,49138.234127,433.0332,2834,113.15,113.75,0.397561622051418,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,SPY,26,771.94,771.89,771.96,0.648,58586.3263,45225128.72,32867143.980922,42633.3454,74989,769.48,772.18,0.1686865803337399,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,ASTS,47,62.521,62.506,62.598,2.4,278.846,17433.73,22245.92091,355.15,42,61.963,62.892,1.0248051256394946,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,OPENAI,42,1429.29,1428.88,1428.99,2.869,1395.2861,1994268.47,6606092.320994,4637.2616,35816,1390.26,1454.72,2.082544490723211,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,ZEC,4,1019.52,1019.19,1019.24,3.238,645.147,657740.27,1060983.410406,1041.1159,7054,999.77,1044.04,0.09034488176604603,9.599999999999999e-05,lighter,0.05,4.0,0.01,1019.33,1019.9,5.59,0.7782,0.7792,563.9986,549.5684,0.013,72613.0,58719.15,0.1058
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,AAPL,10,321.82,321.8,321.77,0.622,2351.4593,756746.63,764682.708522,2379.7203,3447,320.22,321.88,0.29924254231476577,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,IREN,49,43.855,43.824,43.899,7.074,139.165,6103.08,31346.8286,717.139,56,43.47,44.281,-0.8626724780379846,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,MU,31,1016.43,1016.77,1016.09,-3.344,607.4404,617420.65,1480063.017878,1457.6402,6277,1009.34,1022.44,0.5900230663379961,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,SGOV,27,100.49,100.48,100.48,0.995,1986.2718,199600.45,63602.778623,632.8765,14,100.47,100.52,0.009953219866626855,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,AI,45,0.27369,0.27233,0.27254,49.939,119291.6,32648.92,130145.32819,543374.0,586,0.18919,0.32634,28.64762803870663,9.599999999999999e-05,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788649212,2026-09-05T23:00:12.993941+00:00,2026-09-05T23,SOFI,54,18.224,18.223,18.246,0.549,245.966,4482.48,4480.636227,245.79899999999998,20,18.126,18.248,0.6620324395895398,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,NEAR,7,2.1917,2.1922,2.1903,-2.281,42986.82,94214.21,351090.574761,158137.37,819,2.1592,2.2866,-1.4266426642664267,9.599999999999999e-05,lighter,0.05,4.0,0.01,2.191,2.1927,7.756,114.08,398.17,147696.59,151563.03,-0.0129,66199.05,74105.52,-0.0564
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,TSM,46,427.85,427.93,428.14,-1.869,60.5235,25894.98,197471.289637,462.4837,130,425.52,429.3,0.058426231040688024,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,SNDK,32,1763.59,1763.92,1762.79,-1.871,885.0033,1560782.97,5601397.72086,3182.0178,22222,1729.96,1781.0,1.683822045382464,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,VVV,8,17.295,17.266,17.272,16.796,8463.821,146381.78,116870.974138,6663.66,650,17.109,18.209,-4.049775012499306,0.000448,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,COIN,23,185.65,185.71,185.54,-3.231,1892.5165,351345.69,135346.528972,730.3785,267,184.35,186.29,0.34070628954626575,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,OPENAI,42,1428.86,1429.26,1428.91,-2.799,1398.0734,1997651.16,6528378.069833,4579.8987,36164,1390.26,1454.72,2.2121741121254614,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,SUI,9,0.79533,0.79514,0.79515,2.39,122960.3,97794.02,177752.796893,225801.4,700,0.75995,0.81189,4.097426831663721,9.599999999999999e-05,lighter,0.05,4.0,0.01,0.79518,0.79563,5.657,1326.4,176.0,448494.7,450698.1,-0.0025,91098.3,115278.45,-0.1172
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,GOOGL,12,339.94,339.93,339.97,0.294,2118.2903,720091.6,1125439.967985,3312.0646,815,338.95,340.19,0.18860696077564612,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,XAG,41,66.2033,66.1861,66.1845,2.599,37977.41,2514229.87,1925978.000017,29086.69,4314,66.1082,66.297,-0.08208471021381256,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,SHEIN,43,4.9811,4.9818,4.978,-1.405,11654.59,58052.68,109716.461631,22036.19,757,4.9195,5.0518,0.6836293030217224,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,SPCX,18,149.96,149.96,149.91,0.0,12076.7638,1811031.5,2163714.573035,14496.8743,10838,147.88,150.04,1.2768544791244427,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,ZEC,4,1026.34,1025.88,1026.23,4.484,669.3041,686933.57,1148104.028711,1126.2338,7133,999.77,1044.04,1.3300288321023737,9.599999999999999e-05,lighter,0.05,4.0,0.01,1025.93,1026.3,3.606,0.9702,0.2436,543.02,528.7644,0.0133,81991.91,46066.38,0.2805
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,CRCL,24,101.494,101.709,101.495,-21.139,5849.545,593693.72,288081.541775,2829.429,3415,101.316,102.506,0.0285810025033016,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,QBTS,51,16.615,16.612,16.567,1.806,145.386,2415.59,5225.626736,315.34,23,16.513,16.677,-0.03017137340091721,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,PLTR,34,175.959,176.014,175.992,-3.125,1500.377,264004.84,127461.077104,726.733,187,174.584,176.018,0.6790423614885158,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,ETH,0,2479.81,2480.12,2480.13,-1.25,5767.2581,14301704.31,27371574.218867,11110.0809,38839,2444.25,2493.97,1.1883732789393167,9.599999999999999e-05,lighter,0.05,4.0,0.01,2479.73,2480.13,1.613,0.05,0.05,381.7509,394.3919,-0.0163,946259.51,978542.45,-0.0168
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,SOL,3,103.114,103.173,103.118,-5.719,14246.981,1469063.2,3508161.885159,34148.803,13347,101.527,104.29,1.2678366248637394,2.3999999999999997e-05,lighter,0.05,4.0,0.01,103.103,103.126,2.231,96.973,96.98,10058.842,7709.744,0.1322,515390.65,590944.89,-0.0683
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,LIT,5,4.7516,4.7516,4.7524,0.0,487130.13,2314647.53,5337556.858373,1132804.95,28557,4.5794,4.8715,0.5224527783065761,9.599999999999999e-05,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,MU,31,1016.2,1016.4,1016.4,-1.968,601.0573,610794.43,1468337.578222,1445.9044,6170,1009.34,1022.44,0.5033075911441596,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,INTC,30,96.34,96.33,96.34,1.038,4738.2485,456482.86,150736.015166,1573.2829,294,95.34,96.41,0.8795811518324608,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,MSFT,14,502.26,502.21,502.23,0.996,809.4198,406539.19,255535.844851,510.5299,1207,499.58,502.65,0.429931211006239,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,AAPL,10,321.72,321.73,321.7,-0.311,2354.9209,757625.15,721131.901026,2243.4607,3323,320.37,321.91,0.3212024823026788,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,META,13,615.97,615.8,615.94,2.761,863.2646,531745.1,353326.651459,575.9822,469,610.92,615.94,0.571484553588923,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,QQQ,25,721.32,721.15,721.0,2.357,37405.3031,26981193.23,13484301.520842,18729.6036,41340,718.29,722.03,0.3102522364595072,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,TSLA,16,356.48,356.61,356.49,-3.645,3326.518,1185837.14,840629.212254,2363.2869,1661,353.77,357.22,0.7062944965532828,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,CLSK,48,12.617,12.616,12.595,0.793,140.448,1772.03,2605.589657,206.18200000000002,17,12.428,12.686,-0.17436791630340018,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,BABA,19,113.62,113.62,113.64,0.0,2478.8626,281648.37,49800.351543,438.8609,2837,113.15,113.75,0.2823861630780092,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,AI,45,0.25521,0.25393,0.25935,50.408,119491.6,30495.45,129203.525441,538745.1,584,0.18919,0.32634,15.853658536585366,9.599999999999999e-05,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,XRP,6,1.4112,1.4123,1.4108,-7.789,158362.67,223481.4,548889.271597,389336.13,1339,1.3934,1.4259,1.0963812253672518,4e-05,lighter,0.05,4.0,0.01,1.411,1.4113,2.126,53.11,515.52,669305.46,673777.64,-0.0033,112624.0,134851.17,-0.0898
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,USO,22,141.84,141.83,141.95,0.705,1255.972,178147.07,17261.465614,122.0837,122,140.88,141.95,0.410270920280116,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,SOFI,54,18.222,18.224,18.25,-1.097,276.895,5045.58,5045.090477,276.728,21,18.126,18.25,0.6841001875758579,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,HYPE,2,85.351,85.411,85.371,-7.025,27823.553,2374768.07,8404879.628134,98590.769,16879,83.675,86.108,1.5644332349861996,0.0,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,ANTHROPIC,38,1972.1,1970.1,1971.9,10.152,1860.12042,3668343.48,9148658.624457,4697.62639,59788,1920.7,1974.0,1.8806509945750451,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,AMZN,11,260.03,260.1,260.26,-2.691,1310.5823,340790.72,329312.635521,1266.8239,340,258.98,260.37,0.3624865031621163,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,SKHY,37,175.84,175.86,175.8,-1.137,4924.4576,865916.62,226836.605033,1291.0286,579,174.94,177.04,0.3081136597055803,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,CRWV,33,89.42,89.41,89.4,1.118,1944.0385,173835.92,19679.544789,220.4737,43,88.92,89.56,0.3930376193149916,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,AMC,56,2.62809,2.62842,2.6321,-1.256,24217.8,63646.56,132714.990284,50359.3,2697,2.60607,2.67801,-0.9617483048997991,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,AMD,29,476.53,476.54,476.46,-0.21,524.4244,249903.96,68125.344111,143.1773,98,474.82,476.78,0.17029328287606432,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,CASHCAT,36,0.25524,0.25479,0.25437,17.662,852304.1,217542.1,244859.016389,985166.4,1924,0.21432,0.28116,9.256077656558714,9.599999999999999e-05,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,BTC,1,79798.7,79828.2,79789.0,-3.695,251.98819,20108329.98,42618054.436521,534.84563,61504,79403.4,80185.9,0.3851979328633466,9.599999999999999e-05,lighter,0.05,4.0,0.01,79789.4,79800.2,1.353,0.001,0.00529,8.4831,6.9821,0.0971,676702.14,557307.11,0.0968
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,PONS,44,0.915,0.9152,0.91519,-2.185,284992.9,260768.5,870476.290287,1017707.9,4794,0.62732,0.97999,37.8734238237997,9.599999999999999e-05,lighter,0.05,4.0,0.01,0.91709,0.92053,37.44,557.1,30.0,218258.3,205608.3,0.0298,534.38,27.62,0.9017
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,IREN,49,43.887,43.859,43.899,6.384,139.165,6107.53,31326.105092,716.6709999999999,55,43.47,44.281,-0.5640119597716771,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,XAU,40,4436.23,4436.55,4436.27,-0.721,2240.8776,9941048.44,15276801.894112,3443.1718,32441,4433.25,4443.62,-0.03853086976115367,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,SPY,26,772.13,772.19,772.08,-0.777,58576.2303,45228464.7,33086809.228062,42915.7717,75109,769.48,772.49,0.19983909060237212,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,ASTS,47,62.553,62.526,62.598,4.318,278.846,17442.65,22245.92091,355.15,42,61.963,62.892,1.0248051256394946,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,SMCI,53,39.714,39.736,39.674,-5.537,147.597,5861.67,11770.929016,296.384,22,39.494,39.971,0.1944591762002172,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,NVDA,15,231.25,231.25,231.15,0.0,14157.6136,3273948.15,1395189.484338,6041.3523,9788,230.23,231.47,0.3385857533533012,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,SGOV,27,100.48,100.48,100.49,0.0,1707.6057,171580.22,92606.986302,921.5043,17,100.47,100.52,0.01990643973325371,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,ANSEM,39,0.24529,0.2441,0.24603,48.751,213591.7,52391.91,86186.873577,349399.3,1213,0.22399,0.26849,6.6958671234658915,0.002664,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,SOXL,35,117.95,117.91,118.01,3.392,1273.0581,150157.2,143772.798404,1235.3956,242,115.89,118.44,1.6538892238780256,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,BE,20,265.84,265.93,266.02,-3.384,944.2177,251010.83,641128.380966,2421.9191,1380,263.06,266.12,0.26005351826027967,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,RGTI,52,15.241,15.237,15.294,2.625,98.776,1505.45,2285.78769,150.376,11,15.164,15.294,0.7377157159794493,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,WULF,55,16.507,16.507,16.455,0.0,203.897,3365.73,1163.972957,70.706,6,16.455,16.529,0.0,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,ORCL,17,160.11,160.1,160.1,0.625,1008.9424,161541.77,34617.096755,216.7841,68,159.32,160.15,0.42024713040205736,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,LUNR,50,14.885,14.889,14.925,-2.687,233.892,3481.48,3914.773763,262.969,24,14.8,14.996,-0.4601840736294518,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,SLV,28,60.022,60.013,60.04,1.5,1328.931,79765.1,71364.205099,1188.952,221,59.897,60.125,0.004996918566883755,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788652810,2026-09-06T00:00:10.231847+00:00,2026-09-06T00,USAR,21,17.753,17.729,17.755,13.537,15117.518,268381.3,208863.28744,11880.309,229,17.475,17.755,1.4165762266521962,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,ANTHROPIC,38,1970.7,1971.6,1971.0,-4.565,1864.54631,3674461.41,9100799.356843,4670.08841,59097,1920.7,1975.0,1.1809406448962827,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,ORCL,17,160.07,160.08,160.12,-0.625,1016.4593,162704.64,38441.039281,240.6204,75,159.32,160.17,0.4453923844175397,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,MU,31,1016.65,1016.31,1016.67,3.345,604.1093,614167.72,1325197.846586,1304.2826,5729,1010.74,1022.44,0.40887677402151046,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,SNDK,32,1761.87,1762.56,1761.72,-3.915,875.1904,1541971.71,5606581.811458,3183.9013,22131,1733.4,1781.0,0.40121275674197004,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,VVV,8,17.24,17.223,17.221,9.871,8376.741,144415.01,116820.708002,6670.130999999999,642,17.109,18.209,-5.264605567169106,0.000112,lighter,0.05,4.0,0.01,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,SMCI,53,39.751,39.743,39.672,2.013,147.597,5867.13,12262.030171,308.735,23,39.494,39.971,0.4507013723603585,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,META,13,615.87,615.79,615.68,1.299,862.6148,531258.58,328504.566261,535.437,456,610.92,615.94,0.7082685859164145,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,ETH,0,2490.13,2490.62,2490.65,-1.967,5861.3369,14595490.85,27863688.755632,11301.5267,39320,2444.25,2493.97,1.5240944702151422,9.599999999999999e-05,lighter,0.05,4.0,0.01,2490.1,2490.45,1.405,0.005,0.1972,454.3127,400.31,0.0632,1130747.95,997367.2,0.0627
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,SOL,3,103.267,103.324,103.275,-5.517,14076.977,1453687.18,3545539.910193,34504.0,13347,101.527,104.29,1.3304683130721455,3.2e-05,lighter,0.05,4.0,0.01,103.254,103.269,1.453,96.833,2.42,9102.554,8272.883,0.0477,621565.23,650787.2,-0.023
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,IREN,49,43.959,43.939,43.899,4.552,139.165,6117.55,31284.688268,715.733,53,43.47,44.07,-0.3880190605854323,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,CRCL,24,101.756,101.692,101.736,6.294,5835.37,593783.91,291993.05856,2867.857,3388,101.316,102.506,0.07869678130164476,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,XAG,41,66.2174,66.2131,66.2294,0.649,38493.65,2548949.42,2107020.134275,31821.55,4413,66.1082,66.297,-0.04075078030197837,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,SHEIN,43,4.9871,4.9841,4.979,6.019,11655.61,58127.69,86633.411618,17350.829999999998,643,4.9433,5.0518,0.42963470964358474,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,XAU,40,4436.81,4436.57,4436.81,0.541,2248.7027,9977066.63,15111185.664957,3405.9144,32018,4433.25,4443.62,-0.020956613050787113,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
1788656412,2026-09-06T01:00:12.918208+00:00,2026-09-06T01,USAR,21,17.729,17.738,17.765,-5.074,15458.525,274064.19,214917.456295,12221.316,234,17.475,17.765,1.4736962357913976,3.2e-05,lighter,0.05,4.0,0.0032,,,,,,,,,,,
